time_s,totalThroughputMbps
0,0
0.5,0
1,0
1.5,0
2,0
2.5,24.5648
3,30.0532
3.5,32.7342
4,33.6003
4.5,33.4932
5,33.843
5.5,33.297
6,33.2584
6.5,33.4386
7,33.6491
7.5,33.5333
8,33.6486
8.5,33.9228
9,33.7712
9.5,33.9033
10,33.956
10.5,34.0821
11,34.0252
11.5,33.9882
